_2014CandidateDonations_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpenses,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalCandidateExpensesPartsABCD,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
386,Evie Mcgruddy,d23,Hamish,Walker,,Dunedin South,National Party,"$6,000.00","$16,345.81","$6,000.00","$6,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,345.81",Submitted,17/10/2024 7:42 PM,17/10/2024 7:42 PM,17/10/2024 7:42 PM
385,Evie Mcgruddy,d23,Jono,Naylor,,Palmerston North,National Party,"$25,688.34","$22,048.97","$25,688.34","$25,688.34",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,048.97",Submitted,17/10/2024 7:18 PM,17/10/2024 7:18 PM,17/10/2024 7:18 PM
384,Evie Mcgruddy,d23,Todd,Muller,,Bay of Plenty,National Party,"$25,000.00","$19,518.43","$25,000.00","$25,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,518.43",Submitted,17/10/2024 7:11 PM,17/10/2024 7:11 PM,17/10/2024 7:11 PM
383,Evie Mcgruddy,d23,Mark,Mitchell,,Rodney,National Party,"$23,254.53","$22,982.74","$23,254.53","$23,254.53",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,982.74",Submitted,17/10/2024 7:07 PM,17/10/2024 7:07 PM,17/10/2024 7:07 PM
382,Evie Mcgruddy,d23,Ian,McKelvie,,Rangitīkei,National Party,"$17,065.54","$16,136.33","$17,065.54","$17,065.54",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,136.33",Submitted,17/10/2024 6:41 PM,17/10/2024 6:41 PM,17/10/2024 6:41 PM
381,Evie Mcgruddy,d23,Murray,McCully,,East Coast Bays,National Party,"$12,440.41","$7,209.89","$12,440.41","$12,440.41",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,209.89",Submitted,17/10/2024 4:23 AM,17/10/2024 4:23 AM,17/10/2024 4:23 AM
380,Evie Mcgruddy,d23,Todd,McClay,,Rotorua,National Party,"$50,000.00","$21,205.68","$50,000.00","$50,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,205.68",Submitted,17/10/2024 4:16 AM,17/10/2024 4:16 AM,17/10/2024 4:16 AM
379,Evie Mcgruddy,d23,Tim,Macindoe,,Hamilton West,National Party,"$23,000.00","$22,160.46","$23,000.00","$23,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,160.46",Submitted,17/10/2024 2:41 AM,17/10/2024 2:41 AM,17/10/2024 2:41 AM
378,Evie Mcgruddy,d23,Peseta Sam,Lotu-Iiga,,Maungakiekie,National Party,"$34,150.00","$21,039.53","$34,150.00","$34,150.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,039.53",Submitted,17/10/2024 2:33 AM,17/10/2024 2:33 AM,17/10/2024 2:33 AM
377,Evie Mcgruddy,d23,Melissa,Lee,,Mt Albert,National Party,"$13,600.00","$5,150.52","$13,600.00","$20,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,150.52",Submitted,17/10/2024 2:28 AM,17/10/2024 2:28 AM,17/10/2024 2:28 AM
376,Evie Mcgruddy,d23,Barbara,Kuriger,,Taranaki-King Country,National Party,"$20,000.00","$13,653.32","$20,000.00","$20,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,653.32",Submitted,17/10/2024 2:25 AM,17/10/2024 2:25 AM,17/10/2024 2:25 AM
375,Evie Mcgruddy,d23,Nuk,Korako,,Port Hills,National Party,"$20,962.83","$19,081.39","$20,962.83","$20,962.83",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,081.39",Submitted,17/10/2024 2:22 AM,17/10/2024 2:22 AM,17/10/2024 2:22 AM
374,Evie Mcgruddy,d23,John,Key,,Helensville,National Party,"$20,325.95","$7,187.95","$20,325.95","$20,325.95",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,187.95",Submitted,17/10/2024 2:17 AM,17/10/2024 2:17 AM,17/10/2024 2:17 AM
373,Evie Mcgruddy,d23,Clare,Wilson,,Bay of Plenty,Labour Party,"$9,013.30","$6,754.22","$9,013.30","$9,013.30",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,754.22",Submitted,17/10/2024 2:04 AM,17/10/2024 2:04 AM,17/10/2024 2:04 AM
372,Evie Mcgruddy,d23,Arena,Williams,,Hunua,Labour Party,$0.00,"$2,234.44",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,234.44",Submitted,17/10/2024 12:41 AM,17/10/2024 12:41 AM,17/10/2024 12:41 AM
371,Evie Mcgruddy,d23,Poto,Williams,,Christchurch East,Labour Party,"$9,154.67","$13,105.29","$9,154.67","$9,154.67",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,105.29",Submitted,17/10/2024 12:39 AM,17/10/2024 12:39 AM,17/10/2024 12:39 AM
370,Evie Mcgruddy,d23,Meka,Whaitiri,,Ikaroa-Rāwhiti,Labour Party,"$4,000.00","$5,853.33","$4,000.00","$4,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,853.33",Submitted,17/10/2024 12:25 AM,17/10/2024 12:25 AM,17/10/2024 12:25 AM
369,Evie Mcgruddy,d23,Louisa,Wall,,Manurewa,Labour Party,"$3,600.00","$8,876.25","$3,600.00","$3,600.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,876.25",Submitted,16/10/2024 11:51 PM,16/10/2024 11:51 PM,16/10/2024 11:51 PM
368,Evie Mcgruddy,d23,Nikki,Kaye,,Auckland Central,National Party,$0.00,"$19,661.37",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,661.37",Submitted,16/10/2024 11:23 PM,16/10/2024 11:23 PM,16/10/2024 11:23 PM
367,Evie Mcgruddy,d23,Brett,Hudson,,Ōhāriu,National Party,"$11,300.00","$2,517.27","$11,300.00","$11,300.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,517.27",Submitted,16/10/2024 11:21 PM,16/10/2024 11:21 PM,16/10/2024 11:21 PM
366,Evie Mcgruddy,d23,Lewis,Holden,,Rimutaka,National Party,"$23,512.45","$20,363.88","$23,512.45","$23,512.45",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,363.88",Submitted,16/10/2024 11:15 PM,16/10/2024 11:15 PM,16/10/2024 11:15 PM
365,Evie Mcgruddy,d23,Jo,Hayes,,Christchurch East,National Party,"$6,749.99","$8,011.88","$6,749.99","$6,749.99",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,011.88",Submitted,16/10/2024 11:10 PM,16/10/2024 11:10 PM,16/10/2024 11:10 PM
364,Evie Mcgruddy,d23,Nathan,Guy,,Ōtaki,National Party,"$22,992.97","$15,786.02","$22,992.97","$22,992.97",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,786.02",Submitted,16/10/2024 11:06 PM,16/10/2024 11:06 PM,16/10/2024 11:06 PM
363,Evie Mcgruddy,d23,Tim,Groser,,New Lynn,National Party,"$18,672.28","$8,689.21","$18,672.28","$18,672.28",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,689.21",Submitted,16/10/2024 11:02 PM,16/10/2024 11:02 PM,16/10/2024 11:02 PM
362,Evie Mcgruddy,d23,Jo,Goodhew,,Rangitata,National Party,"$34,417.92","$20,446.13","$34,417.92","$34,417.92",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,446.13",Submitted,16/10/2024 10:57 PM,16/10/2024 10:57 PM,16/10/2024 10:57 PM
361,Evie Mcgruddy,d23,Paul,Goldsmith,,Epsom,National Party,"$8,803.52","$8,803.52","$8,803.52","$8,803.52",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,803.52",Submitted,16/10/2024 10:53 PM,16/10/2024 10:53 PM,16/10/2024 10:53 PM
360,Evie Mcgruddy,d23,Jordan,Winiata,,Te Tai Hauāuru,MANA Movement,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 9:59 PM,16/10/2024 9:59 PM,16/10/2024 9:59 PM
359,Evie Mcgruddy,d23,Joe,Trinder,,Manukau East,MANA Movement,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 9:57 PM,16/10/2024 9:57 PM,16/10/2024 9:57 PM
358,Evie Mcgruddy,d23,Annette,Sykes,,Waiariki,MANA Movement,"$60,000.00","$25,328.08","$60,000.00","$60,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$25,328.08",Submitted,16/10/2024 9:55 PM,16/10/2024 9:55 PM,16/10/2024 9:55 PM
357,Evie Mcgruddy,d23,Kereama,Pene,,Tāmaki Makaurau,MANA Movement,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 9:46 PM,16/10/2024 9:46 PM,16/10/2024 9:46 PM
356,Evie Mcgruddy,d23,Ariana,Paretutanganui-Tamati,,Rongotai,MANA Movement,"$2,000.00",$177.13,"$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$177.13,Submitted,16/10/2024 9:43 PM,16/10/2024 9:43 PM,16/10/2024 9:43 PM
355,Evie Mcgruddy,d23,James,Papali'i,,Māngere,MANA Movement,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 9:37 PM,16/10/2024 9:37 PM,16/10/2024 9:37 PM
354,Evie Mcgruddy,d23,Patrick,O'Dea,,Epsom,MANA Movement,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 9:31 PM,16/10/2024 9:31 PM,16/10/2024 9:31 PM
353,Evie Mcgruddy,d23,Te Hāmua,Nikora,,Ikaroa-Rāwhiti,MANA Movement,"$60,000.00","$17,773.54","$60,000.00","$60,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,773.54",Submitted,16/10/2024 9:29 PM,16/10/2024 9:29 PM,16/10/2024 9:29 PM
352,Evie Mcgruddy,d23,Ngata,Makelesi,,Upper Harbour,MANA Movement,$0.00,$74.51,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$74.51,Submitted,16/10/2024 9:22 PM,16/10/2024 9:22 PM,16/10/2024 9:22 PM
351,Evie Mcgruddy,d23,John,Minto,,Mt Roskill,MANA Movement,$0.00,$116.41,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$116.41,Submitted,16/10/2024 9:19 PM,16/10/2024 9:19 PM,16/10/2024 9:19 PM
350,Evie Mcgruddy,d23,Hone,Harawira,,Te Tai Tokerau,MANA Movement,"$105,000.00","$22,788.69","$105,000.00","$105,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,788.69",Submitted,16/10/2024 9:16 PM,16/10/2024 9:16 PM,16/10/2024 9:16 PM
349,Evie Mcgruddy,d23,Angeline Ngahina,Greensill,,Hauraki-Waikato,MANA Movement,$0.00,"$9,455.80",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,455.80",Submitted,16/10/2024 8:29 PM,16/10/2024 8:29 PM,16/10/2024 8:29 PM
348,Evie Mcgruddy,d23,Lisa,Gibson,,Tāmaki,MANA Movement,$0.00,$74.51,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$74.51,Submitted,16/10/2024 8:26 PM,16/10/2024 8:26 PM,16/10/2024 8:26 PM
347,Evie Mcgruddy,d23,Roger,Fowler,,Papakura,MANA Movement,$0.00,$74.51,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$74.51,Submitted,16/10/2024 8:23 PM,16/10/2024 8:23 PM,16/10/2024 8:23 PM
346,Evie Mcgruddy,d23,Sitaleki,Finau,,Maungakiekie,MANA Movement,$0.00,$200.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$200.00,Submitted,16/10/2024 8:21 PM,16/10/2024 8:21 PM,16/10/2024 8:21 PM
345,Evie Mcgruddy,d23,Yvonne,Dainty,,Manurewa,MANA Movement,$0.00,$74.51,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$74.51,Submitted,16/10/2024 8:18 PM,16/10/2024 8:18 PM,16/10/2024 8:18 PM
344,Evie Mcgruddy,d23,Joe,Carolan,,Mt Albert,MANA Movement,$0.00,$74.51,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$74.51,Submitted,16/10/2024 8:16 PM,16/10/2024 8:16 PM,16/10/2024 8:16 PM
343,Evie Mcgruddy,d23,Georgina,Beyer,,Te Tai Tonga,MANA Movement,$0.00,$74.51,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$74.51,Submitted,16/10/2024 8:14 PM,16/10/2024 8:14 PM,16/10/2024 8:14 PM
342,Evie Mcgruddy,d23,Glen,Timms,,Northland,Money Free Party,$0.00,$60.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$60.00,Submitted,16/10/2024 7:56 PM,16/10/2024 7:56 PM,16/10/2024 7:56 PM
341,Evie Mcgruddy,d23,Richard,Osmaston,,Nelson,Money Free Party,$0.00,$174.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$174.00,Submitted,16/10/2024 7:55 PM,16/10/2024 7:55 PM,16/10/2024 7:55 PM
340,Evie Mcgruddy,d23,Jordan,Osmaston,,Auckland Central,Money Free Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 7:52 PM,16/10/2024 7:52 PM,16/10/2024 7:52 PM
339,Evie Mcgruddy,d23,Ted,Howard,,Kaikōura,Money Free Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 7:50 PM,16/10/2024 7:50 PM,16/10/2024 7:50 PM
338,Evie Mcgruddy,d23,Laurence,Boomert,,West Coast-Tasman,Money Free Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 7:37 PM,16/10/2024 7:37 PM,16/10/2024 7:37 PM
337,Evie Mcgruddy,d23,Claire,Winitana,,Taupō,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 4:14 AM,16/10/2024 4:14 AM,16/10/2024 4:14 AM
336,Evie Mcgruddy,d23,Benita,Wakefield,,Ilam,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 4:11 AM,16/10/2024 4:11 AM,16/10/2024 4:11 AM
335,Evie Mcgruddy,d23,Nancy,Tuaine,,Whanganui,Te Pati Maori,"$5,000.00","$5,644.09",$0.00,"$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,644.09",Submitted,16/10/2024 4:08 AM,16/10/2024 4:08 AM,16/10/2024 4:08 AM
334,Evie Mcgruddy,d23,Te Hau,Hinurewa,,Upper Harbour,Te Pati Maori,$0.00,"$3,102.73",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,102.73",Submitted,16/10/2024 4:01 AM,16/10/2024 4:01 AM,16/10/2024 4:01 AM
333,Evie Mcgruddy,d23,Richard,Te Ao,,Hamilton West,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 3:58 AM,16/10/2024 3:58 AM,16/10/2024 3:58 AM
332,Evie Mcgruddy,d23,Rawiri,Smith,,Wairarapa,Te Pati Maori,$0.00,$529.92,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$529.92,Submitted,16/10/2024 3:52 AM,16/10/2024 3:52 AM,16/10/2024 3:52 AM
331,Evie Mcgruddy,d23,Aroha,Reriti-Crofts,,Waimakariri,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 3:47 AM,16/10/2024 3:47 AM,16/10/2024 3:47 AM
330,Evie Mcgruddy,d23,Te Whe,Phillips,,Wigram,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 3:45 AM,16/10/2024 3:45 AM,16/10/2024 3:45 AM
329,Evie Mcgruddy,d23,Phillips,Thomas TT,,Hunua,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 3:43 AM,16/10/2024 3:43 AM,16/10/2024 3:43 AM
328,Evie Mcgruddy,d23,Hiria,Pakinga,,Coromandel,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 3:40 AM,16/10/2024 3:40 AM,16/10/2024 3:40 AM
327,Evie Mcgruddy,d23,Janette,Walker,,Kaikōura,Labour Party,"$4,000.00","$13,747.03","$4,000.00","$4,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,747.03",Submitted,16/10/2024 12:39 AM,16/10/2024 12:39 AM,16/10/2024 12:39 AM
326,Evie Mcgruddy,d23,Hiria,Pakinga,,Coromandel,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 12:25 AM,16/10/2024 12:25 AM,16/10/2024 12:25 AM
325,Evie Mcgruddy,d23,Rawiri,Waititi,,Waiariki,Labour Party,"$13,000.00","$12,201.70","$13,000.00","$13,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,201.70",Submitted,16/10/2024 12:25 AM,16/10/2024 12:25 AM,16/10/2024 12:25 AM
324,Evie Mcgruddy,d23,Te Hira,Paenga,,Te Tai Tokerau,Te Pati Maori,"$95,000.00","$18,780.65","$95,000.00","$95,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,780.65",Submitted,16/10/2024 12:23 AM,16/10/2024 12:23 AM,16/10/2024 12:23 AM
323,Evie Mcgruddy,d23,Verna,Ohia-Gate,,Tauranga,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,16/10/2024 12:13 AM,16/10/2024 12:13 AM,16/10/2024 12:13 AM
322,Evie Mcgruddy,d23,Rangi,McLean,,Tāmaki Makaurau,Te Pati Maori,"$23,960.09","$5,884.92","$23,960.09","$23,960.09",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,884.92",Submitted,16/10/2024 12:10 AM,16/10/2024 12:10 AM,16/10/2024 12:10 AM
321,Evie Mcgruddy,d23,Phil,Twyford,,Te Atatū,Labour Party,$0.00,"$12,894.60",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,894.60",Submitted,15/10/2024 11:44 PM,15/10/2024 11:44 PM,15/10/2024 11:44 PM
320,Evie Mcgruddy,d23,Chris,McKenzie,,Te Tai Hauāuru,Te Pati Maori,"$15,000.00","$9,303.02","$15,000.00","$15,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,303.02",Submitted,15/10/2024 11:43 PM,15/10/2024 11:43 PM,15/10/2024 11:43 PM
319,Evie Mcgruddy,d23,Tania,Mataki,,Christchurch East,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 11:34 PM,15/10/2024 11:34 PM,15/10/2024 11:34 PM
318,Evie Mcgruddy,d23,Ann,Kendall,,Hauraki-Waikato,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 10:16 PM,15/10/2024 10:16 PM,15/10/2024 10:16 PM
317,Evie Mcgruddy,d23,Anaru,Kaipo,,Whangārei,Te Pati Maori,"$4,000.00",$0.00,"$4,000.00","$4,000.00",Yes,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 10:13 PM,15/10/2024 10:13 PM,15/10/2024 10:13 PM
316,Evie Mcgruddy,d23,Sheryl,Gardyne,,Selwyn,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 10:08 PM,15/10/2024 10:08 PM,15/10/2024 10:08 PM
315,Evie Mcgruddy,d23,Marama,Fox,,Ikaroa-Rāwhiti,Te Pati Maori,"$21,675.00","$11,229.70","$21,675.00","$21,675.00",Yes,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 10:05 PM,15/10/2024 10:05 PM,15/10/2024 10:05 PM
314,Evie Mcgruddy,d23,Te Ururoa James,Flavell,,Waitaki,Te Pati Maori,"$34,000.00","$16,004.48","$34,000.00","$34,000.00",Yes,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,004.48",Submitted,15/10/2024 9:44 PM,15/10/2024 9:44 PM,15/10/2024 9:44 PM
313,Evie Mcgruddy,d23,Rino,Tirikatene,,Te Tai Tonga,Labour Party,$0.00,"$5,950.22",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,950.22",Submitted,15/10/2024 4:52 AM,15/10/2024 4:52 AM,15/10/2024 4:52 AM
312,Evie Mcgruddy,d23,Claire,Szabo,,North Shore,Labour Party,"$9,127.42","$9,127.42","$9,127.42","$9,127.42",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,127.42",Submitted,15/10/2024 4:51 AM,15/10/2024 4:51 AM,15/10/2024 4:51 AM
311,Evie Mcgruddy,d23,Maryan,Street,,Nelson,Labour Party,$0.00,"$7,539.01",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,539.01",Submitted,15/10/2024 4:48 AM,15/10/2024 4:48 AM,15/10/2024 4:48 AM
310,Evie Mcgruddy,d23,Jamie,Strange,,Taupō,Labour Party,$0.00,"$1,999.99",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,999.99",Submitted,15/10/2024 4:48 AM,15/10/2024 4:48 AM,15/10/2024 4:48 AM
309,Evie Mcgruddy,d23,Lesley,Soper,,Invercargill,Labour Party,"$8,000.00","$6,668.37","$8,000.00","$8,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,668.37",Submitted,15/10/2024 4:46 AM,15/10/2024 4:46 AM,15/10/2024 4:46 AM
308,Evie Mcgruddy,d23,Sua William,Sio,,Māngere,Labour Party,"$29,886.22","$12,010.01","$29,886.22","$29,886.22",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,010.01",Submitted,15/10/2024 4:16 AM,15/10/2024 4:16 AM,15/10/2024 4:16 AM
307,Evie Mcgruddy,d23,David,Shearer,,Mt Albert,Labour Party,"$2,650.00","$12,816.44","$2,650.00","$2,650.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,816.44",Submitted,15/10/2024 4:05 AM,15/10/2024 4:05 AM,15/10/2024 4:05 AM
306,Evie Mcgruddy,d23,Carmel,Sepuloni,,Kelston,Labour Party,$0.00,"$10,243.66",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,243.66",Submitted,15/10/2024 4:01 AM,15/10/2024 4:01 AM,15/10/2024 4:01 AM
305,Evie Mcgruddy,d23,Jenny,Salesa,,Manukau East,Labour Party,"$29,330.07","$20,754.53","$29,330.07","$29,330.07",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,754.53",Submitted,15/10/2024 4:00 AM,15/10/2024 4:00 AM,15/10/2024 4:00 AM
304,Evie Mcgruddy,d23,Deborah,Russell,,Rangitīkei,Labour Party,"$15,100.00","$6,623.81","$15,100.00","$15,100.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,623.81",Submitted,15/10/2024 3:14 AM,15/10/2024 3:14 AM,15/10/2024 3:14 AM
303,Evie Mcgruddy,d23,Adrian,Rurawhe,,Te Tai Hauāuru,Labour Party,"$13,470.00","$8,541.76","$13,470.00","$13,470.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,541.76",Submitted,15/10/2024 2:02 AM,15/10/2024 2:02 AM,15/10/2024 2:02 AM
302,Evie Mcgruddy,d23,Lenis Mary,Davidson,,Christchurch Central,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 1:46 AM,15/10/2024 1:46 AM,15/10/2024 1:46 AM
301,Evie Mcgruddy,d23,Sue,Cullen,,Waikato,Te Pati Maori,$0.00,"$21,995.44",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,995.44",Submitted,15/10/2024 1:39 AM,15/10/2024 1:39 AM,15/10/2024 1:39 AM
300,Evie Mcgruddy,d23,Ngaire Lorraine,Button,,Te Tai Tonga,Te Pati Maori,"$5,000.00","$21,970.80","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,970.80",Submitted,15/10/2024 1:31 AM,15/10/2024 1:31 AM,15/10/2024 1:31 AM
299,Evie Mcgruddy,d23,Grant,Robertson,,Wellington Central,Labour Party,"$4,000.00","$10,147.15","$4,000.00","$4,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,147.15",Submitted,15/10/2024 1:22 AM,15/10/2024 1:22 AM,15/10/2024 1:22 AM
298,Evie Mcgruddy,d23,Raewyn Teresa,Bhana,,Manurewa,Te Pati Maori,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,15/10/2024 1:13 AM,15/10/2024 1:13 AM,15/10/2024 1:13 AM
297,Evie Mcgruddy,d23,Hermann,Retzlaff,,Upper Harbour,Labour Party,"$16,242.50","$8,834.79","$16,242.50","$16,242.40",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,834.79",Submitted,15/10/2024 1:07 AM,15/10/2024 1:07 AM,15/10/2024 1:07 AM
296,Evie Mcgruddy,d23,Willow-Jean,Prime,,Northland,Labour Party,"$2,300.00","$18,405.93","$2,300.00","$2,300.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,405.93",Submitted,14/10/2024 11:49 PM,14/10/2024 11:49 PM,14/10/2024 11:49 PM
