_2011CandidateDonations_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalCandidateExpensesPartsABCD,Part2CandidateExpenses_TotalExpenses,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
40,Evie Mcgruddy,d23,David,Moorhouse,,Christchurch Central,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$320.42,$320.42,Submitted,31/10/2024 4:13 AM,31/10/2024 4:13 AM,31/10/2024 4:13 AM
39,Evie Mcgruddy,d23,Teresa,Moore,,Rodney,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$384.67,$384.67,Submitted,31/10/2024 4:10 AM,31/10/2024 4:10 AM,31/10/2024 4:10 AM
38,Evie Mcgruddy,d23,Robert,Moore,,Taranaki-King Country,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.00,$85.00,Submitted,31/10/2024 4:06 AM,31/10/2024 4:06 AM,31/10/2024 4:06 AM
37,Evie Mcgruddy,d23,Darryl,Monteith,,East Coast,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$321.52,$321.52,Submitted,31/10/2024 4:04 AM,31/10/2024 4:04 AM,31/10/2024 4:04 AM
36,Evie Mcgruddy,d23,John,Milnes,,Whanganui,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$233.27,$233.27,Submitted,31/10/2024 4:03 AM,31/10/2024 4:03 AM,31/10/2024 4:03 AM
35,Evie Mcgruddy,d23,Ian,McLean,,Tauranga,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$419.28,$419.28,Submitted,31/10/2024 4:01 AM,31/10/2024 4:01 AM,31/10/2024 4:01 AM
34,Evie Mcgruddy,d23,Jack Tautokai,McDonald,,Te Tai Hauāuru,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$169.82,$169.82,Submitted,31/10/2024 3:59 AM,31/10/2024 3:59 AM,31/10/2024 3:59 AM
33,Evie Mcgruddy,d23,Zane,McCarthy,,Taupō,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$127.00,$127.00,Submitted,31/10/2024 3:56 AM,31/10/2024 3:56 AM,31/10/2024 3:56 AM
32,Evie Mcgruddy,d23,Mojo,Mathers,,Christchurch East,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$131.55,$131.55,Submitted,31/10/2024 3:51 AM,31/10/2024 3:51 AM,31/10/2024 3:51 AM
31,Evie Mcgruddy,d23,Nick,Marryatt,,Hamilton East,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$175.00,$175.00,Submitted,31/10/2024 3:48 AM,31/10/2024 3:48 AM,31/10/2024 3:48 AM
30,Evie Mcgruddy,d23,Jan,Logie,,Mana,Greens,$190.00,$190.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,962.21","$1,962.21",Submitted,31/10/2024 3:42 AM,31/10/2024 3:42 AM,31/10/2024 3:42 AM
29,Evie Mcgruddy,d23,Gerrie,Ligtenberg,,Rangitata,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$49.00,$49.00,Submitted,31/10/2024 3:40 AM,31/10/2024 3:40 AM,31/10/2024 3:40 AM
28,Evie Mcgruddy,d23,Richard,Leckinger,,Tāmaki,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$889.43,$889.43,Submitted,31/10/2024 3:34 AM,31/10/2024 3:34 AM,31/10/2024 3:34 AM
27,Evie Mcgruddy,d23,Dora Roimata,Langsbury,,Te Tai Tonga,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,745.15","$8,745.15",Submitted,31/10/2024 3:33 AM,31/10/2024 3:33 AM,31/10/2024 3:33 AM
26,Evie Mcgruddy,d23,Thomas,Land,,Maungakiekie,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$838.00,$838.00,Submitted,31/10/2024 3:30 AM,31/10/2024 3:30 AM,31/10/2024 3:30 AM
25,Evie Mcgruddy,d23,David,Kennedy,,Invercargill,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$686.15,$686.15,Submitted,31/10/2024 3:26 AM,31/10/2024 3:26 AM,31/10/2024 3:26 AM
24,Evie Mcgruddy,d23,John,Kelcher,,Waimakariri,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$129.05,$129.05,Submitted,31/10/2024 3:23 AM,31/10/2024 3:23 AM,31/10/2024 3:23 AM
23,Evie Mcgruddy,d23,Gareth,Hughes,,Ōhāriu,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$686.35,$686.35,Submitted,31/10/2024 3:15 AM,31/10/2024 3:15 AM,31/10/2024 3:15 AM
22,Evie Mcgruddy,d23,David,Hay,,Epsom,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,112.46","$1,112.46",Submitted,31/10/2024 3:13 AM,31/10/2024 3:13 AM,31/10/2024 3:13 AM
21,Evie Mcgruddy,d23,Cameron,Harper,,Waikato,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.00,$85.00,Submitted,31/10/2024 3:11 AM,31/10/2024 3:11 AM,31/10/2024 3:11 AM
20,Evie Mcgruddy,d23,Kevin,Hague,,West Coast-Tasman,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 3:08 AM,31/10/2024 3:08 AM,31/10/2024 3:08 AM
19,Evie Mcgruddy,d23,Kennedy,Graham,,Ilam,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,381.00","$1,381.00",Submitted,31/10/2024 3:02 AM,31/10/2024 3:02 AM,31/10/2024 3:02 AM
18,Evie Mcgruddy,d23,Rachael,Goldsmith,,Clutha-Southland,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$686.15,$686.15,Submitted,31/10/2024 1:37 AM,31/10/2024 1:37 AM,31/10/2024 1:37 AM
17,Evie Mcgruddy,d23,Michael,Gilchrist,,Ōtaki,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$227.50,$227.50,Submitted,31/10/2024 1:35 AM,31/10/2024 1:35 AM,31/10/2024 1:35 AM
16,Evie Mcgruddy,d23,Julie Anne,Genter,,Mt Roskill,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,129.98","$1,129.98",Submitted,31/10/2024 1:33 AM,31/10/2024 1:33 AM,31/10/2024 1:33 AM
15,Evie Mcgruddy,d23,Shane,Gallagher,,Dunedin South,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$239.11,$239.11,Submitted,31/10/2024 1:31 AM,31/10/2024 1:31 AM,31/10/2024 1:31 AM
14,Evie Mcgruddy,d23,Pauline,Evans,,Northland,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$685.39,$685.39,Submitted,31/10/2024 1:25 AM,31/10/2024 1:25 AM,31/10/2024 1:25 AM
13,Evie Mcgruddy,d23,Jeanette,Elley,,Helensville,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$647.60,$647.60,Submitted,31/10/2024 1:23 AM,31/10/2024 1:23 AM,31/10/2024 1:23 AM
12,Evie Mcgruddy,d23,Catherine,Delahunty,,Coromandel,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$552.00,$552.00,Submitted,31/10/2024 1:21 AM,31/10/2024 1:21 AM,31/10/2024 1:21 AM
11,Evie Mcgruddy,d23,Mikaere,Curtis,,Tāmaki Makaurau,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 1:19 AM,31/10/2024 1:19 AM,31/10/2024 1:19 AM
10,Evie Mcgruddy,d23,Sue,Coutts,,Waitaki,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$572.14,$572.14,Submitted,31/10/2024 1:17 AM,31/10/2024 1:17 AM,31/10/2024 1:17 AM
9,Evie Mcgruddy,d23,Caroline,Conroy,,Papakura,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 1:15 AM,31/10/2024 1:15 AM,31/10/2024 1:15 AM
8,Evie Mcgruddy,d23,David,Clendon,,Mt Albert,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$823.68,$823.68,Submitted,31/10/2024 1:13 AM,31/10/2024 1:13 AM,31/10/2024 1:13 AM
7,Evie Mcgruddy,d23,Joseph,Burston,,Port Hills,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$83.50,$83.50,Submitted,31/10/2024 1:11 AM,31/10/2024 1:11 AM,31/10/2024 1:11 AM
6,Evie Mcgruddy,d23,Steffan,Browning,,Kaikōura,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$491.61,$491.61,Submitted,31/10/2024 1:09 AM,31/10/2024 1:09 AM,31/10/2024 1:09 AM
5,Evie Mcgruddy,d23,Maree,Brannigan,,Rangitīkei,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$197.14,$197.14,Submitted,31/10/2024 1:07 AM,31/10/2024 1:07 AM,31/10/2024 1:07 AM
4,Evie Mcgruddy,d23,Rick,Bazeley,,Whangārei,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$49.00,$49.00,Submitted,31/10/2024 1:05 AM,31/10/2024 1:05 AM,31/10/2024 1:05 AM
3,Evie Mcgruddy,d23,Aaryn,Barlow,,Nelson,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$131.55,$131.55,Submitted,31/10/2024 1:02 AM,31/10/2024 1:02 AM,31/10/2024 1:02 AM
2,Evie Mcgruddy,d23,Paul Edward,Bailey,,Napier,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.00,$85.00,Submitted,31/10/2024 12:58 AM,31/10/2024 12:58 AM,31/10/2024 12:58 AM
1,Evie Mcgruddy,d23,Shane,Atkinson,,Wairarapa,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$249.93,$249.93,Submitted,30/10/2024 3:37 AM,30/10/2024 3:37 AM,30/10/2024 3:37 AM
