CandidateDonations2023Test_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpensesFG,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalPartFCandidateOnlyExpenses,TotalPartGSharedExpenses,TotalPartH,TotalPartHCalculated,PartHTotalsMatch,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
106,Bryce Edwards,d23,Tim,Newman,,Dunedin,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:48 PM,3/04/2024 9:48 PM,3/04/2024 9:48 PM
105,Bryce Edwards,d23,Ollie,Murphy,,Mt Albert,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:46 PM,3/04/2024 9:46 PM,3/04/2024 9:46 PM
104,Bryce Edwards,d23,Antonia,Modkova,,Panmure-Ōtāhuhu,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:40 PM,3/04/2024 9:40 PM,3/04/2024 9:40 PM
103,Bryce Edwards,d23,Pawel,Milewski,,Napier,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:38 PM,3/04/2024 9:38 PM,3/04/2024 9:38 PM
102,Bryce Edwards,d23,Burty,Meffan,,Taieri,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:37 PM,3/04/2024 9:37 PM,3/04/2024 9:37 PM
101,Bryce Edwards,d23,Nicole,McKee,,Rongotai,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:36 PM,3/04/2024 9:36 PM,3/04/2024 9:36 PM
100,Bryce Edwards,d23,Bruce,McGechan,,New Plymouth,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:34 PM,3/04/2024 9:34 PM,3/04/2024 9:34 PM
99,Bryce Edwards,d23,Mike,McCormick,,Papakura,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:31 PM,3/04/2024 9:31 PM,3/04/2024 9:31 PM
98,Bryce Edwards,d23,Michael,McCook,,East Coast Bays,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:30 PM,3/04/2024 9:30 PM,3/04/2024 9:30 PM
97,Bryce Edwards,d23,Ankita,Lynn,,Wigram,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:28 PM,3/04/2024 9:28 PM,3/04/2024 9:28 PM
96,Bryce Edwards,d23,Cameron,Luxton,,Bay of Plenty,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:27 PM,3/04/2024 9:27 PM,3/04/2024 9:27 PM
95,Bryce Edwards,d23,Kelly,Lilley,,West Coast-Tasman,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:25 PM,3/04/2024 9:25 PM,3/04/2024 9:25 PM
94,Bryce Edwards,d23,Pothen,Joseph,,Māngere,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:24 PM,3/04/2024 9:24 PM,3/04/2024 9:24 PM
93,Bryce Edwards,d23,Michael,Hurle,,Remutaka,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:20 PM,3/04/2024 9:20 PM,3/04/2024 9:20 PM
92,Bryce Edwards,d23,Michael,Howe,,East Coast,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:18 PM,3/04/2024 9:18 PM,3/04/2024 9:18 PM
91,Bryce Edwards,d23,Andrew,Hoggard,,Rangitīkei,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:17 PM,3/04/2024 9:17 PM,3/04/2024 9:17 PM
90,Bryce Edwards,d23,Ben,Harvey,,Selwyn,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:15 PM,3/04/2024 9:15 PM,3/04/2024 9:15 PM
89,Bryce Edwards,d23,Mike,Harnett,,Palmerston North,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:13 PM,3/04/2024 9:13 PM,3/04/2024 9:13 PM
88,Bryce Edwards,d23,Keith,Griffiths,,Kaikōura,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:12 PM,3/04/2024 9:12 PM,3/04/2024 9:12 PM
87,Bryce Edwards,d23,Leo,Foley,,Northcote,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:11 PM,3/04/2024 9:11 PM,3/04/2024 9:11 PM
86,Bryce Edwards,d23,Matthew,Fisken,,Christchurch Central,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:09 PM,3/04/2024 9:09 PM,3/04/2024 9:09 PM
85,Bryce Edwards,d23,Rob,Douglas,,Tukituki,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:06 PM,3/04/2024 9:06 PM,3/04/2024 9:06 PM
84,Bryce Edwards,d23,Scott,Donaldson,,Invercargill,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:05 PM,3/04/2024 9:05 PM,3/04/2024 9:05 PM
83,Bryce Edwards,d23,Paul,Day,,Ōhāriu,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:03 PM,3/04/2024 9:03 PM,3/04/2024 9:03 PM
82,Bryce Edwards,d23,Jake,Curran,,Kelston,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:00 PM,3/04/2024 9:00 PM,3/04/2024 9:00 PM
81,Bryce Edwards,d23,Zane,Cozens,,Taupō,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:58 PM,3/04/2024 8:58 PM,3/04/2024 8:58 PM
80,Bryce Edwards,d23,Simon,Court,,Te Atatū,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:56 PM,3/04/2024 8:56 PM,3/04/2024 8:56 PM
79,Bryce Edwards,d23,Rahul,Chopra,,Mt Roskill,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:53 PM,3/04/2024 8:53 PM,3/04/2024 8:53 PM
78,Bryce Edwards,d23,Karen,Chhour,,Upper Harbour,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:51 PM,3/04/2024 8:51 PM,3/04/2024 8:51 PM
77,Bryce Edwards,d23,Simon,Casey,,Wairarapa,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:49 PM,3/04/2024 8:49 PM,3/04/2024 8:49 PM
76,Bryce Edwards,d23,Ross,Campbell,,Waimakariri,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:48 PM,3/04/2024 8:48 PM,3/04/2024 8:48 PM
75,Bryce Edwards,d23,Mark,Cameron,,Northland,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:44 PM,3/04/2024 8:44 PM,3/04/2024 8:44 PM
74,Bryce Edwards,d23,Bo,Burns,,Botany,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:43 PM,3/04/2024 8:43 PM,3/04/2024 8:43 PM
73,Bryce Edwards,d23,Lily,Brown,,Mana,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 8:40 PM,3/04/2024 8:40 PM,3/04/2024 8:40 PM
72,Bryce Edwards,d23,Susy,Bretherton,,Whangārei,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 2:17 AM,3/04/2024 2:17 AM,3/04/2024 2:17 AM
71,Bryce Edwards,d23,Sean,Beamish,,Waitaki,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 2:15 AM,3/04/2024 2:15 AM,3/04/2024 2:15 AM
70,Bryce Edwards,d23,Chris,Baillie,,Nelson,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 2:11 AM,3/04/2024 2:11 AM,3/04/2024 2:11 AM
69,Bryce Edwards,d23,Brent,Bailey,,Kaipara ki Mahurangi,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 2:08 AM,3/04/2024 2:08 AM,3/04/2024 2:08 AM
68,Bryce Edwards,d23,Simon,Angelo,,Whangaparāoa,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 2:04 AM,3/04/2024 2:04 AM,3/04/2024 2:04 AM
67,Bryce Edwards,d23,Juan,Alvarez De Lugo,,New Lynn,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 2:02 AM,3/04/2024 2:02 AM,3/04/2024 2:02 AM
66,Bryce Edwards,d23,Craig,Dredge,,Whanganui,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 1:57 AM,3/04/2024 1:57 AM,3/04/2024 1:57 AM
65,Bryce Edwards,d23,Camilla,Belich,,Epsom,Labour Party,"$5,192.77","$11,604.12","$5,192.77","$5,192.77",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$11,604.12",$0.00,$0.00,No,Submitted,28/03/2024 4:38 AM,28/03/2024 4:38 AM,28/03/2024 4:38 AM
64,Bryce Edwards,d23,Rae,Ah Chee,,Takanini,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,28/03/2024 4:17 AM,28/03/2024 4:17 AM,28/03/2024 4:17 AM
63,Janette Craigie,d23,Jaqueline,Farrelly,,West Coast-Tasman,NZ First,$0.00,$200.00,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$200.00,$0.00,$0.00,Yes,Submitted,29/02/2024 1:42 AM,29/02/2024 1:42 AM,29/02/2024 1:42 AM
62,Janette Craigie,d23,Lee,Donoghue,,Hutt South,NZ First,"$3,281.94",$793.99,"$3,281.94","$3,281.94",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$793.99,$0.00,$0.00,Yes,Submitted,29/02/2024 1:34 AM,29/02/2024 1:34 AM,29/02/2024 1:34 AM
61,Janette Craigie,d23,Anne,Pala,,Kelston,NZ First,$0.00,$200.00,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$200.00,$0.00,$0.00,Yes,Submitted,29/02/2024 1:26 AM,29/02/2024 1:26 AM,29/02/2024 1:26 AM
60,Janette Craigie,d23,Gavin,Banney,,Whangārei,NZ First,"$18,000.00","$11,840.82","$18,000.00","$18,000.00",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$5,081.35","$6,759.47",$0.00,$0.00,Yes,Submitted,29/02/2024 1:23 AM,29/02/2024 1:23 AM,29/02/2024 1:23 AM
59,Janette Craigie,d23,Robert,Ballantyne,,Rangitata,NZ First,$0.00,"$1,062.50",$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,"$1,062.50",$0.00,$0.00,Yes,Submitted,29/02/2024 12:42 AM,29/02/2024 12:42 AM,29/02/2024 12:42 AM
58,Janette Craigie,d23,William,Arnold,,Whanganui,NZ First,$0.00,$200.00,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,$0.00,Yes,Submitted,29/02/2024 12:39 AM,29/02/2024 12:39 AM,29/02/2024 12:39 AM
57,Janette Craigie,d23,Taylor,Arneil,,Wellington Central,NZ First,$0.00,$600.00,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$600.00,$0.00,$0.00,Yes,Submitted,29/02/2024 12:36 AM,29/02/2024 12:36 AM,29/02/2024 12:36 AM
56,Janette Craigie,d23,Jamie,Arbuckle,,Kaikōura,NZ First,$0.00,$804.80,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$804.80,$0.00,$0.00,Yes,Submitted,29/02/2024 12:23 AM,29/02/2024 12:23 AM,29/02/2024 12:23 AM
55,Janette Craigie,d23,Caleb,Ansell,,Coromandel,NZ First,$0.00,$776.25,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$776.25,$0.00,$0.00,Yes,Submitted,29/02/2024 12:21 AM,29/02/2024 12:21 AM,29/02/2024 12:21 AM
54,Rosa Hehir,d23,Ankit,Bansal,,Auckland Central,National Party,"$28,990.25","$18,345.58","$28,990.25","$28,990.25",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$15,234.24","$3,111.34",$0.00,$0.00,Yes,Submitted,22/02/2024 7:14 AM,22/02/2024 7:14 AM,22/02/2024 7:14 AM
53,Rosa Hehir,d23,Miles,Anderson,,Waitaki,National Party,"$29,203.47","$26,886.66","$29,203.47","$29,203.47",No,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,$0.00,$0.00,$0.00,$0.00,No,Submitted,22/02/2024 7:04 AM,22/02/2024 7:04 AM,22/02/2024 7:04 AM
52,Rosa Hehir,d23,Nicola,Grigg,,Selwyn,National Party,"$29,223.23","$23,233.19","$29,223.23","$29,223.23",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$18,565.12","$4,668.07",$0.00,$0.00,Yes,Submitted,22/02/2024 5:58 AM,22/02/2024 5:58 AM,22/02/2024 5:58 AM
51,Rosa Hehir,d23,Melissa,Lee,,Mt Albert,National Party,"$25,662.08","$24,938.92","$25,662.08","$25,662.08",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$2,167,094.00","$3,267.99",$0.00,$0.00,Yes,Submitted,22/02/2024 5:50 AM,22/02/2024 5:50 AM,22/02/2024 5:50 AM
50,Bryce Edwards,d23,Chris,Hipkins,,Remutaka,Labour Party,"$24,409.09","$7,798.02","$24,409.09","$24,409.09",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$7,798.02",$0.00,$0.00,No,Submitted,22/02/2024 5:34 AM,22/02/2024 5:34 AM,22/02/2024 5:34 AM
49,Bryce Edwards,d23,Ginny,Anderson,,Hutt South,Labour Party,"$34,560.00","$25,171.34","$34,560.00","$34,560.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$25,171.34",$0.00,$0.00,No,Submitted,22/02/2024 5:30 AM,22/02/2024 5:30 AM,22/02/2024 5:30 AM
48,Bryce Edwards,d23,Peeni,Henare,,Tāmaki Makaurau,Labour Party,$0.00,"$9,353.75",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$9,353.75",$0.00,$0.00,No,Submitted,22/02/2024 5:21 AM,22/02/2024 5:21 AM,22/02/2024 5:21 AM
47,Bryce Edwards,d23,Barbara,Edmonds,,Mana,Labour Party,"$2,000.00","$9,224.81","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$9,224.81",$0.00,$0.00,No,Submitted,22/02/2024 5:20 AM,22/02/2024 5:20 AM,22/02/2024 5:20 AM
46,Bryce Edwards,d23,Kelvin,Davis,,Te Tai Tokerau,Labour Party,"$5,000.00","$11,306.91","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$11,306.91",$0.00,$0.00,No,Submitted,22/02/2024 5:16 AM,22/02/2024 5:16 AM,22/02/2024 5:16 AM
45,Bryce Edwards,d23,Rachel,Brooking,,Dunedin,Labour Party,"$27,244.05","$20,803.18","$27,244.05","$27,244.05",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$20,803.18",$0.00,$0.00,No,Submitted,22/02/2024 5:12 AM,22/02/2024 5:12 AM,22/02/2024 5:12 AM
44,Janette Craigie,d23,Paul,Goldsmith,,Epsom,National Party,"$35,908.31","$19,715.43","$35,908.31","$35,908.31",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$14,708.20","$5,007.23",$0.00,$0.00,Yes,Submitted,22/02/2024 5:11 AM,22/02/2024 5:11 AM,22/02/2024 5:11 AM
43,Rosa Hehir,d23,Todd,McCLay,,Rotorua,National Party,"$27,000.00","$11,775.44","$27,000.00","$27,000.00",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$11,775.44","$10,937.00",$0.00,$0.00,Yes,Submitted,22/02/2024 5:10 AM,22/02/2024 5:10 AM,22/02/2024 5:10 AM
42,Rosa Hehir,d23,Mark,Mitchell,,Whangaparāoa,National Party,"$27,412.73","$23,412.74","$27,412.73","$27,412.73",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$20,201.52","$3,211.22",$0.00,$0.00,Yes,Submitted,22/02/2024 5:03 AM,22/02/2024 5:03 AM,22/02/2024 5:03 AM
41,Janette Craigie,d23,Matt,Doocey,,Waimakariri,National Party,"$26,996.80","$26,097.85","$26,996.80","$26,996.80",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$21,007.78","$5,090.07",$0.00,$0.00,Yes,Submitted,22/02/2024 5:02 AM,22/02/2024 5:02 AM,22/02/2024 5:02 AM
40,Bryce Edwards,d23,Jo,Luxton,,Rangitata,Labour Party,"$17,000.00","$14,351.46","$17,000.00","$17,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$14,351.46",$0.00,$0.00,No,Submitted,22/02/2024 4:58 AM,22/02/2024 4:58 AM,22/02/2024 4:58 AM
39,Janette Craigie,d23,Judith,Collins,,Papakura,National Party,"$20,707.78","$18,034.03","$20,707.78","$20,707.78",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$6,821.30","$11,212.73",$0.00,$0.00,Yes,Submitted,22/02/2024 4:54 AM,22/02/2024 4:54 AM,22/02/2024 4:54 AM
38,Rosa Hehir,d23,Tama,Potaka,,Hamilton West,National Party,"$34,764.87","$19,935.28","$34,764.87","$34,764.87",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$17,511.13","$2,424.15",$0.00,$0.00,Yes,Submitted,22/02/2024 4:53 AM,22/02/2024 4:53 AM,22/02/2024 4:53 AM
37,Bryce Edwards,d23,Nanaia,Mahuta,,Hauraki-Waikato,Labour Party,$0.00,"$3,475.04",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$3,475.04",$0.00,$0.00,No,Submitted,22/02/2024 4:48 AM,22/02/2024 4:48 AM,22/02/2024 4:48 AM
36,Rosa Hehir,d23,Shane,Reti,,Whangārei,National Party,"$36,561.46","$24,742.56","$36,561.46","$36,561.46",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$22,617.31","$2,125.25",$0.00,$0.00,Yes,Submitted,22/02/2024 4:47 AM,22/02/2024 4:47 AM,22/02/2024 4:47 AM
35,Bryce Edwards,d23,Kieran,McAnulty,,Wairarapa,Labour Party,"$44,000.00","$29,027.11","$44,000.00","$44,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,024.93","$23,002.18",$0.00,$0.00,No,Submitted,22/02/2024 4:46 AM,22/02/2024 4:46 AM,22/02/2024 4:46 AM
34,Janette Craigie,d23,Simeon,Brown,,Pakuranga,National Party,"$24,511.71","$21,141.51","$24,511.71","$24,511.71",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,22/02/2024 4:44 AM,22/02/2024 4:44 AM,22/02/2024 4:44 AM
33,Rosa Hehir,d23,Penny,Simmonds,,Invercargill,National Party,"$38,772.50","$25,705.14","$38,772.50",$0.00,Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$23,265.86","$2,438.28",$0.00,$0.00,Yes,Submitted,22/02/2024 4:43 AM,22/02/2024 4:43 AM,22/02/2024 4:43 AM
32,Rosa Hehir,d23,Erica,Standford,,East Coast Bays,National Party,"$34,270.66","$19,934.09","$34,270.66","$34,270.66",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$18,809.63","$1,124.46",$0.00,$0.00,Yes,Submitted,22/02/2024 4:40 AM,22/02/2024 4:40 AM,22/02/2024 4:40 AM
31,Bryce Edwards,d23,Damien,O'Connor,,West Coast-Tasman,Labour Party,"$13,518.00","$18,363.04","$13,518.00","$13,518.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,581.82","$15,781.22",$0.00,$0.00,No,Submitted,22/02/2024 4:38 AM,22/02/2024 4:38 AM,22/02/2024 4:38 AM
30,Rosa Hehir,d23,Louise,Upston,,Taupō,National Party,"$45,398.74","$24,558.80","$45,398.74","$43,398.74",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$18,027.68","$6,531.12",$0.00,$0.00,Yes,Submitted,22/02/2024 4:35 AM,22/02/2024 4:35 AM,22/02/2024 4:35 AM
29,Janette Craigie,d23,Andrew,Bayly,,Port Waikato,National Party,"$24,078.73","$23,343.74","$24,078.73","$24,078.73",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$21,251.54","$2,092.20",$0.00,$0.00,Yes,Submitted,22/02/2024 4:34 AM,22/02/2024 4:34 AM,22/02/2024 4:34 AM
28,Rosa Hehir,d23,Nicola,Willis,,Ōhāriu,National Party,"$22,000.00","$27,460.47","$22,000.00","$22,000.00",Yes,$0.00,$0.00,$0.00,Yes,$0.00,$0.00,Yes,"$20,332.74","$7,127.73",$0.00,$0.00,Yes,Submitted,22/02/2024 4:28 AM,22/02/2024 4:28 AM,22/02/2024 4:28 AM
27,Bryce Edwards,d23,Willow-Jean,Prime,,Northland,Labour Party,"$15,320.00","$8,005.85","$15,320.00","$15,320.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$8,005.85",$0.00,$0.00,No,Submitted,22/02/2024 4:27 AM,22/02/2024 4:27 AM,22/02/2024 4:27 AM
26,Bryce Edwards,d23,Priyanca,Radhakrishnan,,Maungakiekie,Labour Party,"$13,500.00","$12,092.89","$13,500.00","$13,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$12,092.89",$0.00,$0.00,No,Submitted,22/02/2024 4:06 AM,22/02/2024 4:06 AM,22/02/2024 4:06 AM
25,Bryce Edwards,d23,Deborah,Russell,,New Lynn,Labour Party,"$5,000.00","$11,323.33","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$11,323.33",$0.00,$0.00,No,Submitted,22/02/2024 3:59 AM,22/02/2024 3:59 AM,22/02/2024 3:59 AM
24,Bryce Edwards,d23,Carmel,Sepuloni,,Kelston,Labour Party,"$14,400.00","$5,362.66","$14,400.00","$14,400.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$5,362.66",$0.00,$0.00,No,Submitted,22/02/2024 3:56 AM,22/02/2024 3:56 AM,22/02/2024 3:56 AM
23,Bryce Edwards,d23,Jan,Tinetti,,Tauranga,Labour Party,"$4,200.00","$7,813.36","$4,200.00","$4,200.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$7,813.36",$0.00,$0.00,No,Submitted,22/02/2024 3:49 AM,22/02/2024 3:49 AM,22/02/2024 3:49 AM
